company,source,page,unit,side,block,row_index,item,col_index,equity_component,is_total_col,kind,value
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,14,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2568,7,การเปลี่ยนแปลง ในส่ วนเกินทุน จากการตีราคา สิ นทรัพย์ (พันบาท),False,balance,21146419.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,14,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2568,8,รวม องค์ประกอบ อื่นของส่ วน ของเจ้าของ,False,balance,21729152.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,14,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2568,9,ทุนสารอง ตามกฎหมาย,False,balance,7000000.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,14,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2568,10,กาไรสะสม ยังไม่ได้จดั สรร,False,balance,364082179.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,14,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2568,11,รวมส่ วนที่เป็ น ของธนาคาร,False,balance,437927444.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,14,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2568,12,ส่ วนได้เสี ยที่ ไม่มีอานาจ ควบคุม,False,balance,280068.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,14,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2568,13,รวม,True,balance,438207512.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,0,ทุนที่ออกและชาระแล้ว บุริมสิ ทธิ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,1,หุน้ สามัญ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,2,ส่ หุน้ บุริมสิ ทธิ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,3,วนเกินมูลค่าหุน้ หุน้ สามัญ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,4,กาไร จากการวัด มูลค่าเงินลงทุน ในตราสารหนี้ ด้วยมูลค่ายุติธรรม ผ่านกาไรขาดทุน เบ็ดเสร็ จอื่น,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,5,กาไร (ขาดทุน) จากการแปลงค่า งบการเงิน จากการ ดาเนิ นงาน ในต่างประเทศ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,6,งบการเงินรวม องค์ประกอบอื่นของส่ วนของเจ้าของ กาไร จากเงินลงทุน ในตราสารทุน ที่กาหนดให้วดั มูลค่า ด้วยมูลค่ายุติธรรม ผ่านกาไรขาดทุน เบ็ดเสร็ จอื่น,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,7,การเปลี่ยนแปลง ในส่ วนเกินทุน จากการตีราคา สิ นทรัพย์ (พันบาท),False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,8,รวม องค์ประกอบ อื่นของส่ วน ของเจ้าของ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,9,ทุนสารอง ตามกฎหมาย,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,10,กาไรสะสม ยังไม่ได้จดั สรร,False,movement,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,11,รวมส่ วนที่เป็ น ของธนาคาร,False,movement,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,12,ส่ วนได้เสี ยที่ ไม่มีอานาจ ควบคุม,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,17,เงินปั นผลจ่าย 12,13,รวม,True,movement,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,0,ทุนที่ออกและชาระแล้ว บุริมสิ ทธิ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,1,หุน้ สามัญ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,2,ส่ หุน้ บุริมสิ ทธิ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,3,วนเกินมูลค่าหุน้ หุน้ สามัญ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,4,กาไร จากการวัด มูลค่าเงินลงทุน ในตราสารหนี้ ด้วยมูลค่ายุติธรรม ผ่านกาไรขาดทุน เบ็ดเสร็ จอื่น,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,5,กาไร (ขาดทุน) จากการแปลงค่า งบการเงิน จากการ ดาเนิ นงาน ในต่างประเทศ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,6,งบการเงินรวม องค์ประกอบอื่นของส่ วนของเจ้าของ กาไร จากเงินลงทุน ในตราสารทุน ที่กาหนดให้วดั มูลค่า ด้วยมูลค่ายุติธรรม ผ่านกาไรขาดทุน เบ็ดเสร็ จอื่น,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,7,การเปลี่ยนแปลง ในส่ วนเกินทุน จากการตีราคา สิ นทรัพย์ (พันบาท),False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,8,รวม องค์ประกอบ อื่นของส่ วน ของเจ้าของ,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,9,ทุนสารอง ตามกฎหมาย,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,10,กาไรสะสม ยังไม่ได้จดั สรร,False,movement,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,11,รวมส่ วนที่เป็ น ของธนาคาร,False,movement,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,12,ส่ วนได้เสี ยที่ ไม่มีอานาจ ควบคุม,False,movement,
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,18,รวมรายการกับผู้ถือหุ้นทีบ่ ันทึกโดยตรงเข้าส่ วนของเจ้ าของ,13,รวม,True,movement,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,10,thousand,con,0,21,กาไรสุ ทธิ,0,ทุนที่ออกและชาระแล้ว บุริมสิ ทธิ,False,movement,
